order_id;order_position_id;product_id;item_quantity;position_discount
1477;2446;1292;4;0
1478;2447;643;2;0.2
1479;2448;646;7;0
1480;2449;229;5;0
1480;2450;1490;3;0
1481;2451;1438;3;0.2
1482;2452;409;9;0
1483;2453;1080;5;0.2
1483;2454;820;2;0.8
1483;2455;381;5;0.3
1484;2456;822;6;0.2
1484;2457;672;2;0.2
1484;2458;1250;2;0
1484;2459;445;3;0
1484;2460;542;6;0
1485;2461;22;7;0.15
1485;2462;757;5;0.2
1485;2463;1624;1;0
1485;2464;1649;3;0.2
1486;2465;364;7;0.4
1486;2466;347;4;0.4
1486;2467;374;3;0.4
1486;2468;1214;7;0
1486;2469;1095;4;0
1487;2470;708;5;0.7
1488;2471;319;2;0
1488;2472;476;2;0
1488;2473;856;4;0
1489;2474;76;1;0.2
1490;2475;1191;4;0
1491;2476;223;6;0.2
1491;2477;489;2;0.2
1492;2478;1606;4;0
1493;2479;326;8;0.6
1493;2480;926;1;0.2
1493;2481;1131;9;0.2
1493;2482;63;2;0.3
1494;2483;914;3;0
1495;2484;718;4;0.7
1495;2485;1479;2;0.2
1496;2486;1258;5;0
1497;2487;952;2;0.2
1497;2488;1196;2;0.2
1497;2489;317;7;0.2
1498;2490;433;4;0
1498;2491;579;9;0
1498;2492;732;4;0.2
1498;2493;1710;4;0.2
1498;2494;1629;2;0.2
1499;2495;929;2;0
1499;2496;751;2;0.2
1500;2497;1279;1;0
1500;2498;1105;7;0
1500;2499;1563;9;0
1500;2500;242;4;0
1501;2501;498;2;0
1502;2502;1546;2;0
1502;2503;1515;2;0
1502;2504;1269;5;0
1503;2505;980;2;0
1503;2506;487;6;0
1504;2507;1377;7;0
1504;2508;1384;5;0
1505;2509;1333;6;0
1505;2510;879;5;0
1506;2511;6;7;0.32
1507;2512;1541;9;0
1507;2513;1844;7;0.2
1507;2514;1732;10;0.2
1508;2515;600;5;0
1508;2516;1829;3;0.2
1509;2517;169;8;0
1510;2518;927;2;0.2
1511;2519;822;5;0.2
1512;2520;1158;2;0
1512;2521;350;3;0.2
1513;2522;76;5;0
1514;2523;25;2;0
1515;2524;1567;5;0
1515;2525;737;3;0.2
1516;2526;1645;10;0.2
1517;2527;1386;2;0
1517;2528;1603;1;0
1518;2529;1421;3;0.2
1518;2530;1127;2;0.2
1519;2531;1557;7;0.2
1519;2532;672;1;0.7
1519;2533;355;2;0.4
1519;2534;941;13;0.2
1520;2535;804;4;0.8
1520;2536;711;4;0.8
1520;2537;305;7;0.6
1521;2538;960;8;0
1522;2539;207;2;0
1523;2540;94;7;0.1
1524;2541;1758;4;0.2
1525;2542;875;2;0
1525;2543;452;3;0
1526;2544;271;9;0
1527;2545;331;2;0.5
1527;2546;1183;4;0.2
1528;2547;235;2;0.2
1529;2548;1880;5;0
1529;2549;367;2;0.3
1529;2550;454;4;0
1529;2551;1555;5;0
1529;2552;888;6;0
1529;2553;1747;2;0
1530;2554;861;2;0
1531;2555;66;5;0.3
1532;2556;1377;3;0
1533;2557;808;5;0.2
1534;2558;957;5;0
1534;2559;1712;6;0
1534;2560;671;3;0.2
1534;2561;1555;3;0
1534;2562;1574;8;0
1534;2563;1321;8;0
1534;2564;1014;1;0
1534;2565;537;6;0
1534;2566;1415;3;0
1535;2567;440;2;0
1536;2568;1142;3;0
1536;2569;710;3;0.2
1537;2570;705;5;0.2
1537;2571;708;2;0.2
1537;2572;1728;1;0
1537;2573;976;1;0
1538;2574;1086;1;0
1538;2575;1411;4;0
1538;2576;1309;5;0
1538;2577;1356;1;0
1539;2578;215;8;0.2
1539;2579;19;4;0.2
1539;2580;399;4;0.2
1540;2581;69;2;0.2
1540;2582;1498;5;0
1540;2583;1022;7;0
1540;2584;452;4;0
1541;2585;327;3;0.2
1542;2586;573;3;0
1543;2587;1464;1;0.2
1543;2588;1421;2;0.2
1544;2589;1350;6;0
1545;2590;1735;4;0.2
1545;2591;329;5;0
1545;2592;715;5;0.2
1545;2593;612;2;0
1546;2594;1378;2;0
1546;2595;531;3;0
1546;2596;1280;3;0
1547;2597;1774;4;0
1547;2598;1179;4;0
1548;2599;1120;6;0
1549;2600;1824;7;0
1550;2601;370;5;0.3
1550;2602;1734;5;0.2
1551;2603;53;8;0
1552;2604;1391;3;0
1552;2605;860;2;0
1553;2606;852;1;0.2
1554;2607;910;3;0.2
1555;2608;1155;2;0.2
1555;2609;669;4;0.8
1555;2610;700;4;0.8
1556;2611;961;2;0
1557;2612;1353;4;0
1557;2613;1444;5;0
1557;2614;304;8;0
1558;2615;412;4;0.8
1559;2616;1731;3;0.2
1559;2617;1497;6;0
1560;2618;1416;4;0
1561;2619;1577;6;0
1562;2620;749;5;0.7
1563;2621;1582;4;0.2
1563;2622;128;2;0.3
1564;2623;1327;2;0.2
1565;2624;890;9;0.2
1566;2625;284;3;0
1567;2626;1023;7;0
1567;2627;1001;6;0
1567;2628;441;3;0
1567;2629;1229;2;0
1567;2630;1840;1;0
1567;2631;683;4;0
1568;2632;623;9;0.2
1568;2633;1558;2;0.2
1568;2634;856;3;0.8
1568;2635;823;6;0.8
1568;2636;1125;2;0.2
1569;2637;1089;2;0.2
1570;2638;1078;5;0
1570;2639;678;4;0
1570;2640;936;7;0
1570;2641;1501;4;0
1571;2642;1435;6;0.2
1572;2643;1588;4;0
1573;2644;58;2;0.3
1573;2645;1734;4;0.4
1573;2646;1807;1;0.4
1574;2647;106;6;0.2
1574;2648;122;3;0.2
1575;2649;239;7;0.2
1576;2650;427;3;0.2
1577;2651;34;3;0
1577;2652;961;4;0
1578;2653;1438;4;0
1578;2654;7;1;0.15
1579;2655;558;1;0.2
1579;2656;1813;5;0.2
1579;2657;1154;8;0.2
1579;2658;967;2;0.2
1580;2659;311;6;0
1580;2660;651;2;0
1581;2661;1029;4;0
1582;2662;1719;7;0.2
1583;2663;1526;2;0
1584;2664;322;8;0.6
1585;2665;430;2;0.2
1586;2666;43;7;0
1586;2667;1009;5;0
1586;2668;1313;2;0
1587;2669;1000;4;0.2
1587;2670;1209;2;0.2
1588;2671;1491;1;0
1588;2672;1356;2;0
1589;2673;1577;4;0
1590;2674;701;5;0.2
1590;2675;369;9;0
1591;2676;1410;8;0
1592;2677;1728;2;0.4
1592;2678;629;4;0.2
1593;2679;607;2;0.2
1594;2680;1602;7;0.2
1595;2681;152;5;0
1596;2682;913;3;0
1596;2683;686;5;0
1596;2684;879;2;0
1596;2685;444;3;0
1597;2686;308;3;0
1597;2687;1433;8;0
1597;2688;1224;3;0
1597;2689;1060;2;0
1597;2690;1885;13;0
1597;2691;199;3;0
1597;2692;1784;2;0
1598;2693;867;2;0.2
1599;2694;1364;7;0
1599;2695;213;1;0
1600;2696;1367;1;0
1600;2697;1750;3;0.2
1601;2698;313;2;0.6
1601;2699;365;3;0.5
1602;2700;1819;2;0
1602;2701;710;8;0
1603;2702;898;2;0
1603;2703;843;3;0
1603;2704;1794;3;0
1603;2705;1315;2;0
1603;2706;1141;3;0
1604;2707;384;2;0
1604;2708;1465;7;0
1605;2709;1056;3;0
1605;2710;1688;3;0
1605;2711;3;1;0.2
1605;2712;281;4;0
1606;2713;670;1;0.7
1607;2714;604;1;0
1608;2715;1528;3;0.2
1608;2716;976;1;0.2
1608;2717;328;5;0.3
1608;2718;961;2;0.2
1608;2719;1096;3;0.2
1608;2720;147;3;0.6
1609;2721;88;2;0.2
1610;2722;136;3;0.2
1610;2723;706;6;0.2
1611;2724;1006;2;0
1611;2725;700;13;0.2
1612;2726;490;3;0
1612;2727;1745;4;0.2
1612;2728;1341;3;0
1612;2729;977;5;0
1613;2730;1164;4;0
1614;2731;1641;4;0.2
1614;2732;1754;8;0
1614;2733;882;5;0
1614;2734;1851;1;0
1615;2735;1555;4;0.2
1615;2736;1669;7;0.7
1615;2737;777;10;0.7
1616;2738;1064;3;0
1617;2739;142;2;0
1617;2740;82;2;0.2
1617;2741;124;1;0.2
1618;2742;278;2;0.2
1618;2743;849;5;0.7
1619;2744;1313;2;0
1620;2745;1085;4;0
1620;2746;680;3;0.2
1620;2747;637;3;0
1620;2748;60;4;0.1
1621;2749;1505;1;0
1622;2750;1113;6;0.2
1623;2751;1830;1;0.2
1623;2752;146;8;0.2
1624;2753;301;3;0
1624;2754;681;3;0
1624;2755;1044;2;0
1624;2756;311;6;0
1624;2757;1716;3;0
1625;2758;46;5;0.15
1626;2759;678;3;0.2
1626;2760;800;3;0.2
1626;2761;1032;3;0
1626;2762;31;3;0
1626;2763;826;2;0.2
1626;2764;1355;2;0
1626;2765;974;5;0
1627;2766;905;3;0
1628;2767;124;4;0.2
1629;2768;1822;11;0
1629;2769;892;2;0
1630;2770;786;2;0
1631;2771;979;1;0.2
1631;2772;378;3;0.4
1631;2773;770;2;0.7
1632;2774;1595;3;0.2
1632;2775;1063;1;0.2
1633;2776;98;1;0.2
1633;2777;445;4;0
1634;2778;1102;3;0
1634;2779;112;6;0
1634;2780;1297;2;0
1634;2781;1315;5;0
1635;2782;1058;3;0
1636;2783;494;5;0.2
1636;2784;409;1;0.2
1637;2785;692;7;0.7
1637;2786;768;2;0.7
1638;2787;669;5;0
1638;2788;1541;5;0
1638;2789;697;4;0
1638;2790;1678;3;0.1
1638;2791;1847;1;0
1639;2792;672;9;0.2
1640;2793;892;3;0.2
1640;2794;684;2;0.7
1641;2795;730;5;0.8
1642;2796;1218;5;0
1643;2797;632;4;0.2
1644;2798;832;3;0.7
1645;2799;1180;3;0.2
1645;2800;1825;3;0.2
1646;2801;188;5;0
1647;2802;301;1;0.2
1648;2803;1241;2;0.2
1649;2804;1691;4;0.5
1649;2805;1670;6;0.5
1649;2806;1147;4;0.2
1649;2807;583;3;0.2
1649;2808;301;2;0.2
1649;2809;946;3;0.2
1649;2810;211;3;0.2
1650;2811;1185;3;0
1651;2812;1549;6;0
1652;2813;1452;2;0
1652;2814;1109;3;0
1652;2815;1148;4;0
1653;2816;203;7;0
1653;2817;1648;3;0.2
1654;2818;690;2;0.7
1655;2819;266;4;0.2
1656;2820;567;9;0
1657;2821;1875;3;0.2
1658;2822;586;5;0
1659;2823;1730;2;0
1660;2824;1485;2;0
1661;2825;1782;3;0
1662;2826;1434;2;0
1663;2827;239;3;0.6
1664;2828;920;3;0.2
1664;2829;480;5;0.2
1665;2830;1371;5;0
1666;2831;1025;5;0
1666;2832;766;2;0.2
1667;2833;1852;5;0.4
1667;2834;331;4;0.4
1668;2835;680;1;0.7
1668;2836;1829;7;0.4
1669;2837;533;3;0
1669;2838;1532;4;0
1669;2839;288;1;0
1670;2840;1827;2;0
1670;2841;503;1;0
1671;2842;1048;4;0
1672;2843;1850;3;0
1672;2844;1127;7;0
1672;2845;46;3;0
1672;2846;1773;2;0
1673;2847;1445;4;0
1673;2848;1605;2;0
1674;2849;895;5;0.2
1675;2850;313;2;0
1676;2851;221;6;0
1676;2852;1817;3;0.2
1677;2853;1613;1;0.2
1678;2854;349;3;0.3
1679;2855;1601;4;0.2
1680;2856;708;3;0.7
1681;2857;97;3;0.2
1682;2858;1325;11;0
1683;2859;66;2;0.2
1684;2860;586;2;0
1684;2861;1579;3;0
1684;2862;1794;5;0.2
1684;2863;441;5;0
1684;2864;1105;2;0
1685;2865;1556;3;0
1686;2866;301;4;0
1686;2867;1370;4;0
1687;2868;1211;5;0
1688;2869;1594;1;0
1688;2870;696;5;0.2
1689;2871;776;3;0.7
1689;2872;810;5;0.7
1689;2873;1439;2;0.2
1690;2874;388;1;0.2
1690;2875;449;8;0.2
1691;2876;410;2;0.8
1691;2877;1574;7;0.2
1691;2878;1583;3;0.2
1692;2879;1344;5;0
1693;2880;208;3;0.2
1694;2881;764;3;0
1695;2882;1288;2;0.2
1696;2883;1438;3;0
1697;2884;467;7;0.2
1698;2885;29;2;0.15
1699;2886;207;8;0.2
1699;2887;1585;3;0.2
1700;2888;1021;4;0
1701;2889;512;10;0
1702;2890;1747;2;0
1703;2891;1834;2;0.4
1704;2892;1888;4;0.4
1705;2893;138;4;0.2
1705;2894;938;2;0
1706;2895;192;5;0.6
1706;2896;510;7;0.2
1706;2897;239;5;0.6
1707;2898;394;2;0
1707;2899;457;3;0
1707;2900;1029;1;0
1708;2901;1760;14;0.2
1708;2902;1728;4;0.2
1708;2903;758;7;0.2
1708;2904;7;3;0.15
1709;2905;559;4;0
1709;2906;1099;2;0
1709;2907;784;5;0
1710;2908;1737;5;0.2
1711;2909;537;1;0.2
1712;2910;162;3;0
1713;2911;1260;3;0
1713;2912;1276;6;0
1714;2913;59;2;0.3
1715;2914;953;2;0
1715;2915;1302;2;0
1715;2916;19;5;0
1715;2917;79;2;0.2
1716;2918;1038;9;0
1716;2919;179;6;0
1716;2920;336;3;0
1716;2921;1602;4;0
1716;2922;330;3;0
1717;2923;704;5;0
1717;2924;114;1;0
1717;2925;154;2;0
1717;2926;1408;6;0
1718;2927;804;5;0.2
1718;2928;367;3;0.2
1719;2929;1808;3;0.2
1720;2930;484;2;0.2
1720;2931;1322;2;0.2
1721;2932;1233;8;0.2
1721;2933;30;2;0.32
1721;2934;772;2;0.8
1721;2935;874;2;0.2
1722;2936;1190;6;0.2
1722;2937;1338;5;0.2
1722;2938;1212;2;0.2
1723;2939;1351;5;0.2
1723;2940;1730;3;0.2
1724;2941;533;7;0
1724;2942;725;2;0
1725;2943;467;1;0
1725;2944;1069;3;0
1725;2945;683;5;0.2
1726;2946;1668;2;0.5
1727;2947;1370;1;0
1728;2948;107;4;0
1729;2949;1034;7;0.2
1730;2950;1377;2;0.2
1731;2951;1491;3;0.2
1732;2952;133;8;0.3
1733;2953;550;3;0
1734;2954;788;3;0.8
1735;2955;279;6;0
1735;2956;702;3;0
1736;2957;771;6;0.7
1737;2958;1337;1;0.2
1738;2959;1140;4;0
1739;2960;157;1;0
1739;2961;147;4;0
1740;2962;1321;3;0
1741;2963;1006;7;0
1742;2964;70;4;0.2
1743;2965;66;2;0.2
1744;2966;1586;4;0
1744;2967;1871;3;0
1744;2968;48;9;0
1744;2969;1034;7;0
1745;2970;1044;4;0.2
1746;2971;1358;3;0
1746;2972;472;7;0
1746;2973;498;3;0
1746;2974;1450;4;0
1747;2975;1455;5;0.2
1747;2976;1371;3;0.2
1748;2977;191;2;0.2
1749;2978;1196;3;0.2
1749;2979;73;3;0.2
1750;2980;563;1;0
1751;2981;1380;8;0
1752;2982;943;3;0
1753;2983;125;2;0.2
1753;2984;63;7;0.2
1754;2985;891;2;0
1754;2986;534;2;0
1754;2987;1501;3;0
1755;2988;674;6;0
1755;2989;1446;3;0
1756;2990;816;5;0.8
1757;2991;200;4;0
1758;2992;647;2;0.2
1759;2993;108;5;0.2
1760;2994;610;3;0
1760;2995;1228;2;0
1760;2996;1049;5;0
1761;2997;1090;5;0
1762;2998;88;2;0
1762;2999;652;3;0
1763;3000;1252;2;0
1763;3001;1192;5;0
1763;3002;170;11;0
1763;3003;1759;3;0
1764;3004;544;5;0
1765;3005;1629;4;0.2
1766;3006;122;2;0.3
1767;3007;1629;2;0.2
1767;3008;976;4;0
1768;3009;1247;7;0
1769;3010;1174;5;0.2
1770;3011;1076;7;0.2
1770;3012;120;3;0.3
1771;3013;1400;2;0
1772;3014;1055;2;0
1772;3015;1358;5;0
1772;3016;982;3;0
1773;3017;956;3;0
1774;3018;396;4;0.2
1775;3019;897;5;0
1775;3020;609;4;0
1775;3021;764;3;0.2
1776;3022;1825;3;0
1776;3023;701;2;0
1776;3024;1767;4;0
1777;3025;587;1;0.2
1778;3026;938;5;0.2
1778;3027;214;2;0.2
1778;3028;285;7;0.2
1779;3029;1368;2;0
1780;3030;660;3;0.8
1781;3031;950;1;0
1782;3032;413;1;0
1782;3033;217;1;0
1783;3034;170;3;0
1784;3035;558;3;0
1785;3036;859;4;0.7
1786;3037;235;4;0
1787;3038;858;2;0.2
1787;3039;753;2;0.2
1787;3040;63;1;0.2
1788;3041;1794;1;0.2
1788;3042;1822;3;0.2
1788;3043;864;1;0
1788;3044;714;7;0.2
1788;3045;1139;7;0
1788;3046;1066;5;0
1788;3047;715;3;0.2
1789;3048;56;1;0
1789;3049;130;7;0
1789;3050;100;3;0
1790;3051;1334;9;0
1790;3052;237;1;0
1791;3053;291;7;0
1792;3054;325;3;0
1792;3055;655;14;0.2
1792;3056;861;5;0
1793;3057;1514;4;0.2
1793;3058;1174;5;0.2
1793;3059;135;2;0.2
1793;3060;153;2;0.2
1793;3061;1718;2;0.2
1793;3062;1752;2;0.2
1794;3063;1721;1;0
1795;3064;96;3;0.1
1796;3065;806;1;0.7
1797;3066;689;4;0.2
1797;3067;955;4;0
1798;3068;1249;3;0
1798;3069;985;8;0
1799;3070;98;2;0.2
1799;3071;114;2;0.2
1799;3072;769;5;0.2
1799;3073;227;2;0
1800;3074;186;6;0.6
1800;3075;1397;4;0.2
1801;3076;426;3;0.2
1801;3077;1145;6;0.2
1801;3078;763;8;0.7
1801;3079;313;2;0.2
1801;3080;1337;4;0.2
1802;3081;847;5;0
1803;3082;334;2;0.3
1803;3083;1043;4;0.2
1804;3084;77;7;0.3
1805;3085;1384;2;0
1806;3086;56;6;0
1807;3087;1257;4;0.2
1807;3088;268;2;0.2
1808;3089;77;4;0.2
1808;3090;775;4;0.2
1809;3091;1383;3;0.2
1809;3092;361;1;0.5
1810;3093;168;4;0
1810;3094;1211;2;0
1810;3095;1336;9;0
1811;3096;1605;1;0
1811;3097;655;4;0.2
1811;3098;1377;5;0
1811;3099;744;7;0.2
1812;3100;475;3;0
1813;3101;774;4;0
1814;3102;845;4;0.2
1815;3103;1338;5;0.2
1816;3104;877;4;0.2
1816;3105;160;1;0.2
1816;3106;1592;4;0.2
1816;3107;1702;3;0.7
1816;3108;464;2;0.2
1816;3109;650;2;0.7
1817;3110;792;5;0
1818;3111;712;4;0.2
1819;3112;461;1;0
1820;3113;673;3;0
1821;3114;402;5;0
1822;3115;756;3;0.2
1823;3116;315;3;0
1824;3117;384;5;0.2
1825;3118;675;5;0.7
1825;3119;1651;5;0.7
1825;3120;707;2;0.7
1825;3121;783;6;0.7
1825;3122;1168;4;0.2
1826;3123;373;2;0.4
1827;3124;1401;8;0.2
1827;3125;326;3;0.6
1827;3126;1567;7;0.2
1828;3127;937;3;0
1828;3128;1101;3;0
1828;3129;294;3;0
1828;3130;704;5;0.2
1829;3131;17;2;0.32
1830;3132;727;11;0.2
1830;3133;1135;3;0
1831;3134;190;3;0.2
1832;3135;760;2;0.2
1833;3136;116;5;0
1834;3137;1850;4;0.2
1835;3138;4;4;0
1835;3139;513;1;0
1836;3140;115;4;0.2
1837;3141;1283;4;0.2
1838;3142;1574;6;0
1838;3143;760;7;0
1838;3144;598;2;0
1838;3145;1288;5;0
1838;3146;312;2;0
1839;3147;336;3;0.2
1840;3148;301;5;0.2
1841;3149;1228;2;0
1841;3150;881;2;0
1841;3151;90;8;0.2
1842;3152;1756;5;0.4
1843;3153;520;5;0
1843;3154;1225;1;0
1844;3155;806;7;0.2
1845;3156;378;2;0
1845;3157;1503;4;0
1846;3158;255;2;0
1846;3159;473;4;0
1846;3160;1115;2;0
1847;3161;1807;2;0
1847;3162;679;2;0
1848;3163;1630;5;0.2
1849;3164;888;2;0
1849;3165;981;10;0
1849;3166;281;2;0
1849;3167;368;2;0.2
1850;3168;1566;3;0.2
1851;3169;1116;8;0.2
1852;3170;1796;3;0
1852;3171;1492;3;0
1853;3172;1329;8;0
1853;3173;1875;8;0.2
1853;3174;1599;5;0
1853;3175;1126;7;0
1853;3176;1148;6;0
1854;3177;461;4;0.2
1855;3178;1381;7;0
1855;3179;225;3;0
1855;3180;606;5;0
1856;3181;1422;2;0
1857;3182;45;2;0.15
1858;3183;1411;3;0.2
1858;3184;272;5;0.6
1858;3185;83;2;0.3
1859;3186;596;8;0
1860;3187;1145;2;0
1860;3188;1846;3;0.2
1861;3189;784;2;0
1861;3190;1822;3;0
1862;3191;664;1;0.2
1863;3192;840;4;0.8
1863;3193;1556;2;0.2
1863;3194;160;2;0.6
1863;3195;386;2;0.8
1864;3196;193;5;0
1864;3197;1725;7;0
1865;3198;686;7;0
1865;3199;1760;5;0
1865;3200;1165;3;0
1866;3201;1472;4;0.2
1866;3202;1093;2;0.2
1866;3203;944;8;0.2
1866;3204;400;2;0.8
1867;3205;973;4;0.2
1867;3206;21;4;0.32
1868;3207;678;3;0.2
1868;3208;33;3;0.2
1869;3209;1468;6;0
1869;3210;36;1;0
1870;3211;699;7;0.7
1871;3212;1205;6;0
1872;3213;1017;4;0.2
1873;3214;1434;6;0.2
1874;3215;1122;3;0
1874;3216;1389;3;0
1874;3217;1155;1;0
1874;3218;1156;8;0
1874;3219;1315;1;0
1875;3220;1665;3;0.2
1875;3221;883;5;0
1875;3222;1174;6;0
1875;3223;81;6;0.2
1875;3224;418;5;0
1875;3225;1459;4;0
1876;3226;106;5;0.2
1876;3227;1804;2;0.2
1876;3228;262;3;0.2
1876;3229;491;2;0.2
1876;3230;841;5;0.7
1876;3231;701;2;0.7
1876;3232;1376;2;0.2
1876;3233;1426;4;0.2
1877;3234;1789;2;0.4
1878;3235;1287;4;0
1879;3236;294;2;0
1879;3237;95;2;0.2
1879;3238;1513;5;0
1879;3239;1894;4;0.2
1880;3240;307;2;0
1880;3241;692;3;0.2
1881;3242;673;5;0.8
1881;3243;1399;3;0.2
1881;3244;1889;1;0.2
1881;3245;869;2;0.2
1881;3246;1612;2;0.2
1881;3247;198;3;0.6
1882;3248;431;3;0
1883;3249;791;2;0.8
1884;3250;1592;5;0.2
1884;3251;533;6;0.2
1885;3252;96;7;0.3
1886;3253;127;4;0.2
1886;3254;1827;3;0.2
1887;3255;526;5;0
1888;3256;1240;5;0
1889;3257;986;3;0
1890;3258;1541;6;0.2
1890;3259;1646;2;0.7
1890;3260;1889;2;0.4
1890;3261;295;7;0.2
1891;3262;842;2;0
1892;3263;1113;3;0.2
1893;3264;337;2;0.4
1893;3265;1514;2;0
1894;3266;1356;5;0.2
1894;3267;1517;3;0.2
1895;3268;815;5;0.8
1896;3269;877;2;0
1896;3270;910;5;0
1896;3271;535;3;0
1896;3272;1055;9;0
1896;3273;1744;2;0.2
1896;3274;1180;3;0
1897;3275;236;5;0
1898;3276;115;8;0.2
1898;3277;1135;13;0.2
1899;3278;730;6;0
1900;3279;835;2;0.8
1900;3280;61;5;0.3
1900;3281;644;3;0.2
1901;3282;625;7;0
1902;3283;14;2;0.7
1902;3284;1582;2;0.2
1903;3285;1304;2;0
1904;3286;189;3;0
1904;3287;159;2;0
1904;3288;411;5;0
1905;3289;849;2;0
1905;3290;1617;3;0
1905;3291;1408;9;0
1905;3292;1408;3;0
1906;3293;672;3;0.8
1906;3294;911;3;0.2
1907;3295;1882;7;0
1908;3296;1007;1;0
1908;3297;724;4;0.2
1909;3298;1404;3;0.2
1910;3299;1786;1;0
1911;3300;753;7;0.8
1912;3301;769;3;0.8
1912;3302;1273;6;0.2
1913;3303;934;3;0
1914;3304;1732;3;0
1915;3305;777;3;0.7
1916;3306;1765;4;0.2
1917;3307;583;7;0.2
1918;3308;154;3;0.2
1918;3309;1125;4;0.2
1919;3310;1784;8;0.2
1919;3311;1604;1;0
1919;3312;156;2;0
1919;3313;1173;8;0
1919;3314;202;5;0
1919;3315;964;8;0
1920;3316;1493;5;0
1920;3317;1817;9;0.2
1921;3318;871;3;0.2
1921;3319;675;7;0.8
1922;3320;432;11;0
1923;3321;545;1;0.2
1923;3322;425;2;0.2
1924;3323;994;6;0
1925;3324;1566;3;0
1926;3325;807;3;0.2
1926;3326;1789;2;0
1927;3327;1115;5;0
1927;3328;882;4;0
1927;3329;1503;1;0
1928;3330;1151;2;0.2
1928;3331;924;2;0.2
1928;3332;1768;2;0.2
1928;3333;912;6;0.2
1928;3334;1469;2;0.2
1928;3335;1760;3;0.2
1928;3336;1574;1;0.2
1929;3337;1435;1;0
1930;3338;324;5;0
1931;3339;672;3;0.8
1931;3340;691;1;0.8
1931;3341;1388;2;0.2
1932;3342;783;1;0.2
1933;3343;358;1;0.3
1934;3344;1372;3;0
1934;3345;662;3;0.2
1935;3346;113;5;0.3
1935;3347;1831;7;0.2
1935;3348;140;3;0.6
1936;3349;1384;5;0
1937;3350;760;13;0.8
1938;3351;1890;5;0.2
1938;3352;95;3;0.3
1939;3353;1610;3;0
1939;3354;1314;5;0
1939;3355;504;3;0
1940;3356;135;2;0.2
1940;3357;1783;2;0.2
1941;3358;927;7;0
1942;3359;186;3;0.2
1943;3360;577;3;0.2
1943;3361;1758;2;0.2
1944;3362;1762;1;0.2
1944;3363;823;3;0.2
1945;3364;980;2;0.2
1946;3365;338;3;0.4
1946;3366;800;2;0.7
1947;3367;659;2;0.8
1948;3368;1294;4;0.2
1949;3369;1517;2;0
1949;3370;1238;7;0
1949;3371;410;3;0
1950;3372;981;4;0.2
1951;3373;1426;2;0.2
1951;3374;880;3;0.2
1952;3375;1815;2;0
1952;3376;1832;1;0
1953;3377;1594;3;0
1953;3378;918;3;0
1954;3379;1594;8;0
1955;3380;98;5;0.2
1956;3381;1630;6;0.2
1957;3382;950;3;0
1957;3383;636;6;0
1958;3384;640;7;0
1958;3385;1763;1;0
1958;3386;1236;2;0
1958;3387;485;7;0
1958;3388;1466;5;0
1959;3389;1511;2;0.2
1959;3390;1084;1;0.2
1960;3391;147;3;0
1961;3392;749;7;0.7
1962;3393;562;2;0
1962;3394;398;3;0
1963;3395;1756;3;0.2
1963;3396;649;5;0.2
1963;3397;1524;5;0
1963;3398;1584;1;0
1964;3399;623;2;0
1965;3400;1459;3;0
1965;3401;200;2;0
1966;3402;790;8;0.8
1967;3403;1671;11;0
1968;3404;685;7;0.7
1968;3405;478;4;0.2
1969;3406;1648;3;0.2
1970;3407;793;1;0.7
1970;3408;1421;1;0.2
1970;3409;1741;6;0.4
1970;3410;186;3;0.2
1970;3411;847;3;0.7
1971;3412;913;3;0.2
1971;3413;1802;2;0.2
1971;3414;1728;3;0.2
1971;3415;740;3;0.8
1971;3416;1592;2;0.2
1972;3417;692;6;0.2
1973;3418;732;5;0.2
1974;3419;270;7;0
1975;3420;95;5;0.2
1975;3421;1083;2;0
1976;3422;95;2;0.1
1976;3423;726;3;0.2
1977;3424;185;5;0.6
1978;3425;635;9;0
1978;3426;1000;3;0
1979;3427;481;7;0.2
1979;3428;124;3;0.2
1979;3429;1202;5;0.2
1980;3430;447;3;0
1980;3431;221;3;0
1981;3432;702;5;0.8
1981;3433;699;1;0.8
1981;3434;598;3;0.2
1981;3435;1250;5;0.2
1981;3436;1100;8;0.2
1981;3437;1842;2;0.2
1981;3438;1893;3;0.2
1982;3439;1494;3;0.2
1982;3440;1831;3;0.2
1982;3441;247;1;0.6
1983;3442;486;4;0
1983;3443;1881;4;0.2
1983;3444;145;4;0
1983;3445;337;3;0.2
1983;3446;682;9;0.2
1983;3447;446;3;0
1983;3448;973;5;0
1984;3449;1083;3;0
1984;3450;335;1;0.3
1984;3451;1707;3;0
1984;3452;1201;9;0
1984;3453;924;4;0
1984;3454;655;5;0
1985;3455;580;5;0
1986;3456;666;5;0.8
1987;3457;800;4;0.2
1988;3458;1582;3;0
1989;3459;27;3;0.15
1989;3460;1817;2;0.2
1990;3461;1734;2;0
1990;3462;372;1;0.3
1990;3463;797;2;0
1990;3464;740;1;0
1991;3465;1136;9;0.2
1992;3466;675;2;0.8
1992;3467;1610;2;0.2
1993;3468;1293;4;0
1993;3469;163;3;0
1994;3470;1288;3;0
1994;3471;850;2;0
1995;3472;208;3;0.6
1996;3473;40;2;0.15
1997;3474;1224;2;0.2
1997;3475;1179;3;0.2
1998;3476;23;2;0
1998;3477;743;4;0.2
1999;3478;1595;5;0
2000;3479;677;6;0.2
2000;3480;410;2;0
2001;3481;227;3;0
2001;3482;93;5;0.1
2001;3483;1720;4;0
